deal_id,company,contact_name,stage,deal_value,probability_pct,sales_rep,created_date,expected_close_date,lead_source,industry,days_in_stage,weighted_value
DEAL-5819,Company_40,Contact_284,Negotiation,19184.54,60,Rep_14,2024-07-11,2025-04-26,Partner,Manufacturing,74,11510.72
DEAL-5820,Company_185,Contact_45,Negotiation,25029.22,69,Rep_6,2024-02-20,2025-01-05,Cold Call,Finance,37,17270.16
DEAL-5821,Company_160,Contact_149,SQL,217442.86,80,Rep_12,2024-07-30,2025-03-27,Cold Call,Technology,42,173954.29
DEAL-5822,Company_63,Contact_153,Opportunity,229958.15,5,Rep_3,2024-09-17,2024-08-17,Cold Call,Manufacturing,3,11497.91
DEAL-5823,Company_47,Contact_187,Opportunity,163524.31,65,Rep_11,2024-02-06,2024-04-30,Website,Manufacturing,87,106290.8
DEAL-5824,Company_27,Contact_194,MQL,336045.9,19,Rep_11,2024-04-15,2024-03-19,Website,Technology,19,63848.72
DEAL-5825,Company_147,Contact_254,Proposal,245244.68,45,Rep_4,2024-07-16,2024-09-29,Cold Call,Healthcare,54,110360.11
DEAL-5826,Company_183,Contact_160,SQL,41685.97,10,Rep_1,2024-01-25,2024-03-01,Website,Logistics,79,4168.6
DEAL-5827,Company_55,Contact_210,Opportunity,177295.24,10,Rep_15,2024-08-31,2024-11-08,Event,Manufacturing,54,17729.52
DEAL-5828,Company_128,Contact_269,Proposal,55471.55,77,Rep_2,2024-10-02,2024-09-12,Cold Call,Manufacturing,56,42713.09
DEAL-5829,Company_47,Contact_31,Lead,36143.27,73,Rep_8,2024-05-12,2024-07-04,Email Campaign,Healthcare,16,26384.59
DEAL-5830,Company_183,Contact_193,Closed Lost,108111.78,90,Rep_1,2024-01-04,2024-12-13,Cold Call,Technology,64,97300.6
DEAL-5831,Company_60,Contact_110,MQL,351784.85,71,Rep_7,2024-07-02,2025-01-25,Event,Healthcare,17,249767.24
DEAL-5832,Company_20,Contact_271,Negotiation,349520.81,61,Rep_13,2024-11-14,2024-03-20,Cold Call,Manufacturing,62,213207.69
DEAL-5833,Company_176,Contact_166,Closed Won,431387.62,16,Rep_8,2024-04-17,2024-10-18,Website,Logistics,52,69022.02
DEAL-5834,Company_189,Contact_181,MQL,379427.55,77,Rep_4,2024-11-06,2025-06-01,Cold Call,Retail,44,292159.21
DEAL-5835,Company_80,Contact_226,MQL,270070.37,26,Rep_6,2024-11-14,2024-07-23,Referral,Technology,65,70218.3
DEAL-5836,Company_181,Contact_73,Opportunity,159742.98,15,Rep_2,2024-04-12,2025-03-16,Email Campaign,Retail,65,23961.45
DEAL-5837,Company_49,Contact_163,Closed Won,7876.69,74,Rep_9,2024-08-07,2024-08-12,Email Campaign,Finance,19,5828.75
DEAL-5838,Company_54,Contact_232,Negotiation,325333.05,60,Rep_1,2024-01-16,2024-07-11,Cold Call,Retail,34,195199.83
DEAL-5839,Company_107,Contact_233,Opportunity,148408.03,19,Rep_6,2024-07-20,2025-04-22,Cold Call,Healthcare,44,28197.53
DEAL-5840,Company_120,Contact_69,Closed Won,128799.55,57,Rep_1,2024-11-17,2024-08-21,Email Campaign,Retail,14,73415.74
DEAL-5841,Company_77,Contact_251,Opportunity,487538.64,70,Rep_4,2024-12-11,2025-04-26,Event,Retail,32,341277.05
DEAL-5842,Company_160,Contact_49,Closed Lost,91248.9,52,Rep_2,2024-03-14,2025-01-13,Partner,Retail,4,47449.43
DEAL-5843,Company_158,Contact_80,Closed Won,21055.2,73,Rep_14,2024-08-31,2025-03-31,Partner,Technology,40,15370.3
DEAL-5844,Company_25,Contact_257,MQL,474948.25,52,Rep_12,2024-01-25,2025-04-01,Website,Logistics,19,246973.09
DEAL-5845,Company_198,Contact_185,Opportunity,156473.33,38,Rep_14,2024-04-12,2025-05-20,Email Campaign,Retail,20,59459.87
DEAL-5846,Company_32,Contact_163,Lead,199742.93,26,Rep_11,2024-11-01,2024-11-26,Website,Retail,73,51933.16
DEAL-5847,Company_105,Contact_167,MQL,45062.78,29,Rep_8,2024-08-22,2025-06-07,Cold Call,Healthcare,13,13068.21
DEAL-5848,Company_85,Contact_290,Lead,205012.28,81,Rep_3,2024-05-23,2024-03-30,Event,Technology,11,166059.95
DEAL-5849,Company_90,Contact_68,Lead,486249.54,40,Rep_15,2024-12-17,2024-10-26,Email Campaign,Retail,29,194499.82
DEAL-5850,Company_26,Contact_90,Lead,348539.76,73,Rep_14,2024-10-04,2024-09-10,Event,Healthcare,3,254434.02
DEAL-5851,Company_69,Contact_147,Negotiation,239543.3,39,Rep_7,2024-01-09,2024-04-17,Partner,Logistics,78,93421.89
DEAL-5852,Company_7,Contact_253,Opportunity,157198.46,54,Rep_4,2024-01-30,2025-04-30,Partner,Retail,88,84887.17
DEAL-5853,Company_194,Contact_165,Opportunity,186191.76,62,Rep_6,2024-08-17,2025-03-25,Event,Healthcare,72,115438.89
DEAL-5854,Company_29,Contact_218,Closed Won,307557.93,50,Rep_6,2024-11-16,2025-02-28,Event,Technology,72,153778.96
DEAL-5855,Company_97,Contact_245,Closed Won,130952.78,75,Rep_14,2024-02-27,2025-01-03,Event,Retail,10,98214.58
DEAL-5856,Company_43,Contact_267,Proposal,80214.03,92,Rep_2,2024-07-16,2024-12-19,Referral,Logistics,50,73796.91
DEAL-5857,Company_36,Contact_138,Opportunity,349633.19,86,Rep_10,2024-10-25,2024-09-02,Referral,Healthcare,8,300684.54
DEAL-5858,Company_78,Contact_137,Negotiation,435387.54,92,Rep_12,2024-11-11,2025-01-27,Cold Call,Retail,27,400556.54
DEAL-5859,Company_193,Contact_25,Opportunity,451261.76,7,Rep_12,2024-08-22,2025-06-19,Event,Technology,44,31588.32
DEAL-5860,Company_96,Contact_25,Opportunity,421502.17,77,Rep_3,2024-12-31,2024-07-01,Cold Call,Healthcare,61,324556.67
DEAL-5861,Company_192,Contact_146,SQL,267646.84,74,Rep_7,2024-12-08,2024-08-12,Website,Manufacturing,25,198058.66
DEAL-5862,Company_165,Contact_224,MQL,395471.33,44,Rep_6,2024-11-01,2024-04-23,Event,Healthcare,23,174007.39
DEAL-5863,Company_87,Contact_251,MQL,463546.09,34,Rep_7,2024-09-02,2025-05-17,Event,Logistics,74,157605.67
DEAL-5864,Company_180,Contact_123,Negotiation,16564.48,10,Rep_2,2024-12-26,2024-11-14,Email Campaign,Healthcare,20,1656.45
DEAL-5865,Company_70,Contact_171,Closed Won,208988.62,84,Rep_2,2024-01-07,2024-12-14,Partner,Manufacturing,44,175550.44
DEAL-5866,Company_100,Contact_243,Opportunity,106042.11,84,Rep_1,2024-02-02,2024-07-08,Event,Retail,26,89075.37
DEAL-5867,Company_136,Contact_96,Lead,498400.55,12,Rep_15,2024-07-05,2024-03-18,Partner,Logistics,76,59808.07
DEAL-5868,Company_118,Contact_48,Proposal,465135.17,60,Rep_7,2024-09-02,2025-03-27,Referral,Retail,48,279081.1
DEAL-5869,Company_165,Contact_276,Closed Lost,402082.05,57,Rep_4,2024-11-26,2025-04-23,Website,Healthcare,10,229186.77
DEAL-5870,Company_33,Contact_164,Proposal,151460.5,21,Rep_12,2024-09-05,2024-08-14,Cold Call,Healthcare,14,31806.7
DEAL-5871,Company_100,Contact_47,Lead,476290.62,57,Rep_8,2024-03-26,2025-03-07,Event,Retail,87,271485.65
DEAL-5872,Company_133,Contact_76,Lead,19478.97,82,Rep_6,2024-11-28,2024-12-04,Partner,Logistics,84,15972.76
DEAL-5873,Company_66,Contact_98,Proposal,98079.65,36,Rep_2,2024-01-31,2025-01-07,Website,Finance,69,35308.67
DEAL-5874,Company_173,Contact_61,Closed Won,310352.51,73,Rep_6,2024-02-04,2024-05-24,Partner,Logistics,7,226557.33
DEAL-5875,Company_60,Contact_131,Lead,397538.32,97,Rep_10,2024-09-20,2024-12-25,Cold Call,Logistics,66,385612.17
DEAL-5876,Company_60,Contact_244,Closed Won,442397.27,48,Rep_10,2024-12-18,2024-05-18,Event,Manufacturing,59,212350.69
DEAL-5877,Company_65,Contact_221,Closed Won,153751.76,15,Rep_6,2024-07-02,2024-06-15,Event,Retail,84,23062.76
DEAL-5878,Company_135,Contact_275,Lead,198448.28,33,Rep_10,2024-02-19,2024-08-21,Website,Logistics,44,65487.93
DEAL-5879,Company_24,Contact_250,MQL,230139.56,17,Rep_12,2024-01-18,2024-06-13,Cold Call,Finance,42,39123.73
DEAL-5880,Company_29,Contact_94,Lead,18352.04,38,Rep_14,2024-12-24,2025-05-17,Website,Retail,57,6973.78
DEAL-5881,Company_155,Contact_18,Proposal,432664.78,66,Rep_8,2024-04-12,2024-03-15,Cold Call,Manufacturing,14,285558.75
DEAL-5882,Company_42,Contact_46,MQL,172284.47,24,Rep_4,2024-08-21,2025-05-15,Event,Manufacturing,67,41348.27
DEAL-5883,Company_21,Contact_237,Closed Lost,103642.83,53,Rep_2,2024-04-29,2024-05-15,Event,Retail,45,54930.7
DEAL-5884,Company_53,Contact_102,Lead,207552.55,99,Rep_3,2024-03-19,2025-04-28,Event,Healthcare,17,205477.02
DEAL-5885,Company_80,Contact_216,Negotiation,356728.87,30,Rep_1,2024-09-01,2024-08-11,Email Campaign,Logistics,73,107018.66
DEAL-5886,Company_7,Contact_137,Closed Won,436103.21,88,Rep_9,2024-09-27,2025-05-23,Website,Manufacturing,24,383770.82
DEAL-5887,Company_167,Contact_268,MQL,111611.35,33,Rep_4,2024-06-21,2024-11-19,Email Campaign,Manufacturing,77,36831.75
DEAL-5888,Company_24,Contact_152,SQL,90443.42,63,Rep_4,2024-07-04,2024-10-25,Cold Call,Retail,25,56979.35
DEAL-5889,Company_81,Contact_270,Closed Won,472172.57,19,Rep_11,2024-06-27,2024-05-03,Email Campaign,Logistics,44,89712.79
DEAL-5890,Company_41,Contact_75,Lead,277692.04,30,Rep_5,2024-08-04,2024-09-28,Referral,Healthcare,39,83307.61
DEAL-5891,Company_59,Contact_233,Opportunity,186057.15,87,Rep_13,2024-10-22,2024-11-27,Event,Retail,66,161869.72
DEAL-5892,Company_10,Contact_157,SQL,103663.13,61,Rep_3,2024-09-17,2025-06-22,Email Campaign,Manufacturing,17,63234.51
DEAL-5893,Company_189,Contact_57,Lead,497647.67,59,Rep_6,2024-04-11,2024-07-07,Cold Call,Retail,22,293612.13
DEAL-5894,Company_187,Contact_70,Opportunity,360996.22,53,Rep_1,2024-03-31,2024-04-10,Website,Finance,18,191328.0
DEAL-5895,Company_26,Contact_94,Opportunity,112853.23,28,Rep_9,2024-09-03,2024-07-02,Website,Manufacturing,21,31598.9
DEAL-5896,Company_40,Contact_47,SQL,50173.43,93,Rep_2,2024-08-24,2024-06-27,Cold Call,Healthcare,41,46661.29
DEAL-5897,Company_177,Contact_280,Closed Won,103644.76,42,Rep_4,2024-05-14,2025-06-05,Email Campaign,Technology,53,43530.8
DEAL-5898,Company_83,Contact_64,Lead,127632.59,6,Rep_12,2024-11-02,2024-05-13,Partner,Healthcare,77,7657.96
DEAL-5899,Company_13,Contact_179,Opportunity,59987.4,91,Rep_14,2024-06-02,2025-06-27,Event,Technology,38,54588.53
DEAL-5900,Company_28,Contact_171,MQL,118677.43,9,Rep_9,2024-05-02,2024-04-25,Cold Call,Logistics,37,10680.97
DEAL-5901,Company_83,Contact_162,Closed Won,62805.95,89,Rep_15,2024-07-22,2025-03-31,Referral,Logistics,15,55897.3
DEAL-5902,Company_112,Contact_188,Proposal,191977.19,30,Rep_12,2024-03-11,2024-09-18,Referral,Finance,9,57593.16
DEAL-5903,Company_126,Contact_274,Negotiation,245666.65,11,Rep_12,2024-09-11,2024-03-27,Website,Logistics,68,27023.33
DEAL-5904,Company_31,Contact_290,Lead,230366.06,25,Rep_15,2024-11-24,2024-12-24,Website,Manufacturing,57,57591.52
DEAL-5905,Company_74,Contact_262,Opportunity,415458.98,67,Rep_2,2024-12-11,2025-02-18,Partner,Logistics,48,278357.52
DEAL-5906,Company_52,Contact_138,Lead,130727.72,56,Rep_4,2024-06-12,2025-04-13,Website,Technology,40,73207.52
DEAL-5907,Company_107,Contact_218,SQL,444111.44,19,Rep_7,2024-04-08,2024-05-26,Partner,Technology,47,84381.17
DEAL-5908,Company_64,Contact_56,Closed Lost,454520.8,33,Rep_10,2024-06-24,2024-12-26,Email Campaign,Logistics,76,149991.86
DEAL-5909,Company_41,Contact_264,Negotiation,480100.86,25,Rep_15,2024-02-07,2024-12-03,Email Campaign,Finance,17,120025.22
DEAL-5910,Company_163,Contact_59,Lead,94586.7,67,Rep_2,2024-09-01,2024-10-02,Partner,Retail,45,63373.09
DEAL-5911,Company_114,Contact_35,SQL,126646.82,87,Rep_4,2024-06-05,2025-05-10,Event,Logistics,22,110182.73
DEAL-5912,Company_95,Contact_248,Closed Won,313796.98,29,Rep_5,2024-02-14,2024-09-23,Website,Healthcare,10,91001.12
DEAL-5913,Company_27,Contact_227,MQL,74741.36,90,Rep_11,2024-07-19,2024-09-02,Partner,Technology,62,67267.22
DEAL-5914,Company_15,Contact_42,Closed Won,47382.56,43,Rep_15,2024-09-20,2024-11-11,Referral,Manufacturing,63,20374.5
DEAL-5915,Company_159,Contact_289,SQL,41480.12,12,Rep_15,2024-03-24,2025-05-27,Email Campaign,Healthcare,76,4977.61
DEAL-5916,Company_193,Contact_34,Opportunity,305044.07,35,Rep_12,2024-05-28,2025-04-27,Email Campaign,Technology,2,106765.42
DEAL-5917,Company_117,Contact_15,Closed Lost,403315.68,88,Rep_12,2024-11-21,2025-02-08,Referral,Healthcare,16,354917.8
DEAL-5918,Company_8,Contact_286,Negotiation,133148.4,81,Rep_7,2024-09-16,2024-04-09,Email Campaign,Retail,52,107850.2
DEAL-5919,Company_96,Contact_67,SQL,467099.27,74,Rep_10,2024-10-19,2024-07-25,Email Campaign,Logistics,73,345653.46
DEAL-5920,Company_56,Contact_71,Lead,397008.08,42,Rep_3,2024-06-13,2024-03-08,Partner,Finance,84,166743.39
DEAL-5921,Company_11,Contact_238,MQL,43342.9,78,Rep_8,2024-06-29,2024-04-16,Partner,Retail,71,33807.46
DEAL-5922,Company_29,Contact_182,Opportunity,206615.05,72,Rep_5,2024-06-30,2025-04-10,Cold Call,Finance,81,148762.84
DEAL-5923,Company_100,Contact_156,MQL,38667.36,80,Rep_14,2024-06-13,2025-04-02,Event,Finance,73,30933.89
DEAL-5924,Company_85,Contact_296,Closed Lost,458021.11,57,Rep_6,2024-02-22,2024-04-19,Event,Finance,29,261072.03
DEAL-5925,Company_113,Contact_26,Lead,372687.06,53,Rep_6,2024-01-15,2024-10-10,Website,Retail,52,197524.14
DEAL-5926,Company_138,Contact_277,Proposal,344839.84,96,Rep_7,2024-10-31,2024-07-14,Event,Retail,57,331046.25
DEAL-5927,Company_53,Contact_81,Closed Lost,342937.41,94,Rep_14,2024-07-15,2024-04-05,Partner,Technology,32,322361.17
DEAL-5928,Company_57,Contact_187,SQL,146165.34,55,Rep_14,2024-07-13,2024-09-02,Website,Technology,79,80390.94
DEAL-5929,Company_135,Contact_97,Proposal,467101.88,24,Rep_7,2024-08-06,2024-04-20,Event,Manufacturing,69,112104.45
DEAL-5930,Company_40,Contact_88,Lead,461774.45,43,Rep_15,2024-05-30,2025-02-22,Website,Finance,46,198563.01
DEAL-5931,Company_16,Contact_96,Negotiation,371046.96,52,Rep_12,2024-11-22,2025-06-14,Cold Call,Retail,43,192944.42
DEAL-5932,Company_170,Contact_168,Closed Lost,237120.45,69,Rep_13,2024-06-21,2024-09-22,Event,Technology,71,163613.11
DEAL-5933,Company_42,Contact_263,Closed Won,28322.29,35,Rep_14,2024-07-02,2024-06-27,Partner,Retail,20,9912.8
DEAL-5934,Company_25,Contact_34,MQL,19014.12,9,Rep_5,2024-07-13,2024-10-30,Event,Logistics,20,1711.27
DEAL-5935,Company_147,Contact_198,SQL,73376.49,83,Rep_9,2024-02-27,2025-06-14,Event,Healthcare,36,60902.49
DEAL-5936,Company_106,Contact_258,Negotiation,299903.52,95,Rep_5,2024-03-04,2024-05-17,Referral,Retail,12,284908.34
DEAL-5937,Company_30,Contact_220,Closed Won,400059.19,12,Rep_5,2024-03-06,2025-01-26,Event,Finance,41,48007.1
DEAL-5938,Company_170,Contact_294,Opportunity,474490.55,35,Rep_7,2024-04-02,2024-04-15,Email Campaign,Finance,39,166071.69
DEAL-5939,Company_49,Contact_5,Closed Lost,91804.23,46,Rep_1,2024-02-28,2024-07-25,Partner,Technology,45,42229.95
DEAL-5940,Company_135,Contact_109,MQL,141386.3,77,Rep_4,2024-03-23,2024-09-30,Email Campaign,Healthcare,42,108867.45
DEAL-5941,Company_130,Contact_128,Negotiation,31779.64,78,Rep_13,2024-12-09,2024-09-03,Website,Logistics,80,24788.12
DEAL-5942,Company_166,Contact_161,Opportunity,494578.35,37,Rep_3,2024-05-12,2024-05-26,Email Campaign,Technology,25,182993.99
DEAL-5943,Company_146,Contact_96,Negotiation,391552.96,34,Rep_10,2024-10-17,2025-03-14,Event,Healthcare,37,133128.01
DEAL-5944,Company_140,Contact_76,Proposal,242953.49,43,Rep_12,2024-05-23,2025-01-22,Event,Logistics,66,104470.0
DEAL-5945,Company_11,Contact_255,Opportunity,289904.85,27,Rep_4,2024-10-28,2024-09-29,Cold Call,Healthcare,26,78274.31
DEAL-5946,Company_187,Contact_70,Closed Won,283276.33,46,Rep_7,2024-10-02,2024-09-20,Referral,Manufacturing,59,130307.11
DEAL-5947,Company_26,Contact_286,Closed Won,130908.57,29,Rep_14,2024-11-03,2024-04-06,Partner,Healthcare,86,37963.49
DEAL-5948,Company_51,Contact_12,Closed Won,96768.39,10,Rep_13,2024-04-15,2025-01-16,Event,Retail,34,9676.84
DEAL-5949,Company_89,Contact_127,Lead,152002.98,72,Rep_14,2024-02-05,2024-06-20,Partner,Logistics,22,109442.15
DEAL-5950,Company_58,Contact_183,Opportunity,127341.01,79,Rep_10,2024-04-22,2024-07-25,Event,Retail,17,100599.4
DEAL-5951,Company_118,Contact_291,Negotiation,280976.4,32,Rep_14,2024-09-13,2025-04-23,Event,Manufacturing,1,89912.45
DEAL-5952,Company_11,Contact_229,Closed Won,157560.39,43,Rep_6,2024-08-27,2025-01-07,Cold Call,Manufacturing,26,67750.97
DEAL-5953,Company_91,Contact_5,SQL,365827.67,43,Rep_10,2024-09-14,2025-02-03,Event,Technology,76,157305.9
DEAL-5954,Company_70,Contact_224,Negotiation,286130.17,7,Rep_11,2024-12-29,2024-07-07,Cold Call,Technology,23,20029.11
DEAL-5955,Company_129,Contact_98,Proposal,268470.56,56,Rep_15,2024-03-23,2024-10-30,Event,Retail,85,150343.51
DEAL-5956,Company_104,Contact_258,MQL,475890.41,48,Rep_6,2024-06-11,2024-03-07,Website,Healthcare,85,228427.4
DEAL-5957,Company_151,Contact_232,Closed Lost,164592.72,94,Rep_14,2024-06-28,2024-06-28,Referral,Healthcare,61,154717.16
DEAL-5958,Company_33,Contact_58,Opportunity,319458.58,40,Rep_8,2024-02-24,2025-03-25,Referral,Healthcare,88,127783.43
DEAL-5959,Company_189,Contact_108,Proposal,5025.06,80,Rep_2,2024-08-30,2024-10-18,Cold Call,Manufacturing,37,4020.05
DEAL-5960,Company_79,Contact_246,SQL,369777.21,42,Rep_10,2024-01-18,2025-01-04,Event,Logistics,86,155306.43
DEAL-5961,Company_70,Contact_276,Lead,253759.24,22,Rep_15,2024-11-24,2025-03-20,Website,Logistics,49,55827.03
DEAL-5962,Company_110,Contact_181,Opportunity,108150.55,38,Rep_7,2024-02-02,2025-05-31,Event,Technology,8,41097.21
DEAL-5963,Company_33,Contact_66,Negotiation,5747.73,88,Rep_9,2024-02-10,2024-04-09,Event,Manufacturing,75,5058.0
DEAL-5964,Company_163,Contact_117,SQL,354937.26,29,Rep_14,2024-03-04,2024-12-08,Event,Manufacturing,85,102931.81
DEAL-5965,Company_53,Contact_238,Closed Lost,333036.85,85,Rep_14,2024-11-22,2025-06-28,Email Campaign,Logistics,79,283081.32
DEAL-5966,Company_185,Contact_179,Closed Won,334376.52,68,Rep_7,2024-11-11,2024-06-06,Website,Healthcare,38,227376.03
DEAL-5967,Company_30,Contact_61,Negotiation,221540.14,75,Rep_12,2024-12-03,2025-04-23,Email Campaign,Retail,10,166155.11
DEAL-5968,Company_172,Contact_86,Closed Won,321452.18,76,Rep_10,2024-10-31,2024-12-08,Referral,Healthcare,53,244303.66
DEAL-5969,Company_79,Contact_59,Closed Won,287810.72,54,Rep_10,2024-12-04,2024-08-02,Referral,Healthcare,78,155417.79
DEAL-5970,Company_121,Contact_141,Negotiation,123253.05,62,Rep_11,2024-06-21,2025-03-17,Partner,Finance,75,76416.89
DEAL-5971,Company_174,Contact_134,Closed Won,261790.18,11,Rep_5,2024-01-02,2025-04-28,Email Campaign,Retail,55,28796.92
DEAL-5972,Company_26,Contact_162,Negotiation,259723.43,71,Rep_5,2024-06-09,2024-05-09,Partner,Technology,70,184403.64
DEAL-5973,Company_70,Contact_283,Closed Won,412693.33,72,Rep_1,2024-03-21,2025-01-26,Cold Call,Manufacturing,3,297139.2
DEAL-5974,Company_189,Contact_195,Lead,219577.07,14,Rep_13,2024-03-30,2025-05-31,Cold Call,Logistics,56,30740.79
DEAL-5975,Company_30,Contact_176,SQL,220862.29,54,Rep_5,2024-09-09,2025-01-19,Partner,Finance,10,119265.64
DEAL-5976,Company_21,Contact_110,Closed Lost,492280.21,53,Rep_11,2024-03-02,2024-11-22,Email Campaign,Finance,67,260908.51
DEAL-5977,Company_105,Contact_190,Opportunity,447759.62,34,Rep_11,2024-04-27,2024-05-08,Partner,Retail,5,152238.27
DEAL-5978,Company_5,Contact_286,Lead,124931.57,11,Rep_11,2024-05-23,2024-10-06,Website,Logistics,53,13742.47
DEAL-5979,Company_198,Contact_3,Closed Won,455595.08,5,Rep_13,2024-01-23,2025-05-16,Email Campaign,Technology,85,22779.75
DEAL-5980,Company_180,Contact_105,Negotiation,73293.49,24,Rep_14,2024-09-13,2025-03-25,Event,Healthcare,10,17590.44
DEAL-5981,Company_38,Contact_17,Closed Lost,427428.57,26,Rep_1,2024-10-06,2024-10-06,Event,Finance,38,111131.43
DEAL-5982,Company_35,Contact_61,Lead,95745.07,25,Rep_13,2024-07-23,2024-07-29,Event,Logistics,4,23936.27
DEAL-5983,Company_155,Contact_21,MQL,215673.66,62,Rep_4,2024-01-11,2025-03-27,Website,Logistics,64,133717.67
DEAL-5984,Company_104,Contact_178,Proposal,492041.21,45,Rep_10,2024-10-15,2025-06-15,Email Campaign,Technology,83,221418.54
DEAL-5985,Company_164,Contact_246,MQL,53039.22,15,Rep_11,2024-06-12,2024-07-24,Website,Technology,1,7955.88
DEAL-5986,Company_193,Contact_282,Proposal,420694.97,12,Rep_1,2024-04-07,2025-03-30,Event,Technology,49,50483.4
DEAL-5987,Company_80,Contact_71,SQL,249893.31,67,Rep_5,2024-12-12,2024-07-28,Email Campaign,Manufacturing,71,167428.52
DEAL-5988,Company_51,Contact_210,MQL,59940.73,93,Rep_14,2024-11-10,2025-04-07,Referral,Logistics,3,55744.88
DEAL-5989,Company_124,Contact_99,Closed Won,476483.23,82,Rep_3,2024-06-10,2025-06-13,Event,Healthcare,43,390716.25
DEAL-5990,Company_127,Contact_95,Lead,276869.53,76,Rep_4,2024-06-11,2025-01-18,Event,Technology,12,210420.84
DEAL-5991,Company_87,Contact_183,Closed Won,440917.31,35,Rep_2,2024-11-29,2024-10-28,Website,Retail,83,154321.06
DEAL-5992,Company_60,Contact_204,MQL,435207.94,71,Rep_3,2024-03-10,2024-07-31,Website,Logistics,46,308997.64
DEAL-5993,Company_53,Contact_175,Proposal,12244.12,12,Rep_10,2024-05-29,2024-03-30,Referral,Logistics,47,1469.29
DEAL-5994,Company_104,Contact_30,Closed Lost,136096.15,21,Rep_13,2024-07-27,2024-03-26,Website,Healthcare,89,28580.19
DEAL-5995,Company_85,Contact_123,Lead,171776.18,18,Rep_9,2024-05-06,2025-04-11,Email Campaign,Manufacturing,71,30919.71
DEAL-5996,Company_92,Contact_86,Closed Lost,269757.7,22,Rep_5,2024-04-25,2025-01-17,Partner,Logistics,28,59346.69
DEAL-5997,Company_19,Contact_2,SQL,40573.67,39,Rep_13,2024-02-09,2024-06-19,Website,Manufacturing,57,15823.73
DEAL-5998,Company_176,Contact_13,Negotiation,197538.61,9,Rep_6,2024-04-07,2024-11-24,Email Campaign,Healthcare,27,17778.47
DEAL-5999,Company_141,Contact_135,Closed Won,408245.87,82,Rep_5,2024-05-11,2025-05-02,Cold Call,Finance,47,334761.61
DEAL-6000,Company_183,Contact_31,MQL,90729.6,72,Rep_8,2024-11-02,2025-01-10,Partner,Healthcare,73,65325.31
DEAL-6001,Company_166,Contact_221,SQL,352131.85,65,Rep_3,2024-05-03,2025-05-21,Cold Call,Healthcare,85,228885.7
DEAL-6002,Company_124,Contact_17,Closed Won,232863.06,21,Rep_6,2024-02-28,2024-04-27,Event,Logistics,85,48901.24
DEAL-6003,Company_62,Contact_71,Lead,39999.03,87,Rep_12,2024-11-05,2024-04-05,Partner,Manufacturing,45,34799.16
DEAL-6004,Company_131,Contact_295,Lead,92800.16,5,Rep_10,2024-05-08,2025-01-19,Website,Logistics,80,4640.01
DEAL-6005,Company_113,Contact_212,SQL,74810.21,99,Rep_15,2024-12-02,2024-12-09,Referral,Manufacturing,80,74062.11
DEAL-6006,Company_184,Contact_167,Proposal,311760.33,74,Rep_12,2024-02-09,2025-01-30,Referral,Healthcare,49,230702.64
DEAL-6007,Company_47,Contact_5,Closed Won,48225.58,24,Rep_6,2024-01-09,2025-06-22,Referral,Manufacturing,4,11574.14
DEAL-6008,Company_6,Contact_14,Proposal,412408.16,23,Rep_12,2024-12-03,2024-04-23,Email Campaign,Retail,11,94853.88
DEAL-6009,Company_26,Contact_272,Opportunity,404296.27,71,Rep_13,2024-02-05,2025-05-28,Website,Manufacturing,59,287050.35
DEAL-6010,Company_35,Contact_240,Closed Won,44630.69,81,Rep_10,2024-01-04,2024-03-30,Cold Call,Finance,74,36150.86
DEAL-6011,Company_133,Contact_285,MQL,444657.61,49,Rep_12,2024-08-23,2024-11-11,Website,Finance,82,217882.23
DEAL-6012,Company_30,Contact_242,Closed Lost,479784.61,10,Rep_8,2024-04-26,2025-04-10,Email Campaign,Finance,22,47978.46
DEAL-6013,Company_27,Contact_1,SQL,26516.71,51,Rep_14,2024-06-26,2025-01-26,Event,Finance,81,13523.52
DEAL-6014,Company_80,Contact_241,SQL,475413.14,50,Rep_4,2024-05-29,2024-06-17,Cold Call,Logistics,74,237706.57
DEAL-6015,Company_156,Contact_137,Closed Lost,143333.77,35,Rep_7,2024-04-18,2024-12-20,Cold Call,Logistics,44,50166.82
DEAL-6016,Company_85,Contact_208,Negotiation,334057.16,90,Rep_4,2024-06-25,2025-05-14,Cold Call,Technology,34,300651.44
DEAL-6017,Company_55,Contact_124,Opportunity,91533.79,37,Rep_2,2024-04-05,2024-06-07,Referral,Retail,43,33867.5
DEAL-6018,Company_57,Contact_216,SQL,409640.65,28,Rep_10,2024-03-23,2025-05-31,Cold Call,Logistics,61,114699.38
DEAL-6019,Company_163,Contact_252,Opportunity,421747.1,69,Rep_2,2024-03-23,2025-01-13,Partner,Manufacturing,73,291005.5
DEAL-6020,Company_87,Contact_292,Closed Won,489279.0,63,Rep_4,2024-02-13,2024-04-12,Website,Retail,16,308245.77
DEAL-6021,Company_74,Contact_162,MQL,496304.06,63,Rep_12,2024-07-11,2024-08-10,Event,Retail,30,312671.56
DEAL-6022,Company_154,Contact_84,MQL,42549.57,52,Rep_4,2024-07-19,2025-04-24,Website,Finance,11,22125.78
DEAL-6023,Company_74,Contact_183,SQL,330691.98,35,Rep_13,2024-01-07,2024-08-12,Website,Logistics,84,115742.19
